company_id,name_latest,names_previous
1381197,"Interactive Brokers Group, Inc.",
1381240,"Cyberspace Vita, Inc.",
1381272,Sensata Technologies B.V.,
1381324,Urban AG. Corp,Urban AG. Corp.
1381325,"Bigband Networks, Inc.",
1381341,Ecotech Energy Group Inc.,
1381435,"Giggles N' Hugs, Inc.",
1381447,"Munro Developments, Inc.",
1381455,Stewart & Stevenson LLC,
1381531,Domtar Corp,
1381639,Mayflower Bancorp Inc,
1381668,TFS Financial Corp,
1381786,Bering Growth Corp,
1381790,Tsingda Eedu Corp,
1381792,Toda International Holdings Inc.,
1381795,Seven Seas Acquisition Corp,
1381796,Juniper Growth Corp,
1381798,PAN Asian Corp,
1381804,Global Growth Corp,
1381805,ORB Automotive,
1381806,Lunar Growth Corp,
1381807,"Huixin Waste Water Solutions, Inc.",China Growth Corp
1381871,"US Highland, Inc.",
1381873,"Barclay Road, Inc.",
1382041,Preferential Equities Corp.,
1382056,Vitaminspice,
1382085,Disability Access Corp,
1382112,"GME Innotainment, Inc.","Great China Mania Holdings, Inc."
1382134,"Shopoff Properties Trust, Inc.",
1382219,"6D Global Technologies, Inc","Cleantech Innovations, Inc."
1382230,"Essa Bancorp, Inc.",
1382231,Strongbow Resources Inc.,
1382413,"Delanco Bancorp, Inc",
1382462,DEL Toro Silver Corp.,
1382574,"Trxade Group, Inc.",
1382702,China TMK Battery Systems Inc.,
1382787,Amreit Monthly Income & Growth Fund IV LP,
1382805,"Game Trading Technologies, Inc.",
1382911,"Orexigen Therapeutics, Inc.",
1383006,Evolucia Inc.,Sunovia Energy Technologies Inc
1383054,Powershares DB Silver Fund,
1383055,Powershares DB Gold Fund,
1383057,Powershares DB Precious Metals Fund,
1383058,Powershares DB OIL Fund,
1383062,Powershares DB Energy Fund,
1383082,Powershares DB Agriculture Fund,
1383084,Powershares DB Base Metals Fund,
1383088,Cytta Corp.,
1383094,Santander Drive Auto Receivables LLC,
1383097,Naked Brand Group Inc.,Search BY Headlines.Com Corp.
1383145,Royale Globe Holding Inc.,"MY Group, Inc.Rohat Resources, Inc.Royale Group Holding, Inc."
1383149,Powershares DB US Dollar Index Bearish Fund,
1383151,Powershares DB US Dollar Index Bullish Fund,
1383154,"Copsync, Inc.",
1383183,Combimatrix Corp,
1383196,"Location Based Technologies, Inc.",
1383312,"Broadridge Financial Solutions, Inc.",
1383394,Transact Energy Corp,
1383414,Pennantpark Investment Corp,
1383528,"Vision Acquisition Iii, Inc",
1383534,"Vision Acquisition II, Inc",
1383571,Globe Specialty Metals Inc,
1383637,"Phoenix International Ventures, Inc.",
1383650,"Cheniere Energy Partners, L.P.",
1383701,Conatus Pharmaceuticals Inc.,Conatus Pharmaceuticals Inc
1383729,"Fusion-Io, Inc.",
1383756,Prospect Ventures Inc.,Dussault Apparel Inc.
1383803,JMP Group Inc.,
1383825,"NET Talk.Com, Inc.",
1383859,Infrastructure Materials Corp.,
1383871,"Lifelock, Inc.",
1383875,"LRI Holdings, Inc.",
1383960,"University General Health System, Inc.",
1384072,"Vanguard Natural Resources, LLC",
1384086,"OAK Tree Educational Partners, Inc.",
1384101,"Veracyte, Inc.",
1384135,Smartheat Inc.,
1384195,"Ring Energy, Inc.",
1384356,"Xenacare Holdings, Inc.",
1384365,"Raadr, Inc.","Pitooey!, Inc.White Dental Supply, Inc."
1384451,"Asia Document Transition, Inc.",
1384522,Card Activation Technologies Inc,
1384710,"Monogram Residential Trust, Inc.",Behringer Harvard Multifamily Reit I Inc
1384905,Ringcentral Inc,
1384929,"Green Equity Holdings, Inc.",
1385157,TE Connectivity Ltd.,
1385187,Covidien PLC,
1385211,"China Multimedia, Inc.",
1385228,"Dnib Unwind, Inc.","Bind Therapeutics, Inc"
1385280,"Cinemark Holdings, Inc.",
1385292,Monotype Imaging Holdings Inc.,
1385305,"Savwatt Usa, Inc.",
1385310,UV FLU Technologies Inc,
1385329,"Silverstar Resources, Inc.",Silverstar Mining Corp.
1385508,"Opiant Pharmaceuticals, Inc.",Lightlake Therapeutics Inc.
1385544,Horsehead Holding Corp,
1385596,"Opencell Biomed, Inc.",
1385613,"Greenlight Capital RE, Ltd.",
1385662,Ridgewood Energy V Fund LLC,
1385720,Sally Holdings LLC,
1385799,Advanced Biomedical Technologies Inc.,
1385818,"Aytu Bioscience, Inc",Rosewind Corp
1385830,Neurogesx Inc,
1385849,Energy Fuels Inc,
1386018,"Tiger OIL & Energy, Inc.",
1386019,China Skyrise Digital Service Inc.,
1386041,"Capital City Energy Group, Inc.",
1386110,"Iowa Renewable Energy, LLC",
1386164,Managed Futures Premier Abingdon L.P.,Abingdon Futures Fund LP
1386198,Memsic Inc,
1386278,Green DOT Corp,
1386301,"Research Solutions, Inc.",Derycz Scientific Inc
1386355,Travelport LTD,
1386570,Chromadex Corp.,
1386765,"Saga Energy, Inc.",DON Marcos Trading CO
1386858,Hyperion Therapeutics Inc,
1386926,KKR Financial Holdings LLC,
1386936,Gold Lakes Corp.,Siga Resources Inc.TNX Maverick Corp.
1387054,Firma Holdings Corp.,Tara Minerals Corp.
1387061,"Behringer Harvard Opportunity Reit II, Inc.",
1387135,"Quantumsphere, Inc.",WAY Cool Imports Inc
1387361,"Apple Reit Eight, Inc.",
1387467,Alpha & Omega Semiconductor LTD,
1387522,Pacific Copper Corp.,
1387632,Manhattan Bancorp,
1387637,"Corporate Backed Callable Trust Certificates, J.C. Penney Debenture-Backed Series 2007-1 Trust",
1387673,Powrtec Corp,
1387713,"Neulion, Inc.",
1387976,"Consorteum Holdings, Inc.",
1387998,Snoogoo Corp.,Casey Container Corp
1388132,Hangover Joe'S Holding Corp,Accredited Members Holding Corp
1388133,Shoretel Inc,
1388174,Helmer Directional Drilling Corp.,"Exclusive Apparel, Inc."
1388180,Novus Robotics Inc.,Ecoland International
1388195,Pharmerica Corp,
1388295,"Websafety, Inc.",
1388311,Vlov Inc.,
1388319,"U.S. Stem Cell, Inc.","Bioheart, Inc."
1388320,"Actinium Pharmaceuticals, Inc.","Cactus Ventures, Inc."
1388410,"Parallax Health Sciences, Inc.",Endeavor Power Corp
1388430,"CAI International, Inc.",
1388486,"Spotlight Innovation, Inc.",American Exploration Corp
1388488,"Mass Hysteria Entertainment Company, Inc.",
1388490,Mabcure Inc.,
1388510,Pengram Corp,
1388686,"Premier Power Renewable Energy, Inc.",
1388855,"Deer Consumer Products, Inc.",
1388978,"China Shianyun Group Corp., Ltd.","China Green Creative, Inc."
1388982,"Chuma Holdings, Inc.",Cannamed Corporation.Mass Petroleum Inc.
1389002,Marin Software Inc,
1389030,Crestwood Midstream Partners LP,
1389034,Kallo Inc.,
1389050,"Archrock, Inc.",Exterran Holdings Inc.
1389067,Tautachrome Inc.,"Roadships Holdings, Inc."
1389072,"Heartware International, Inc.",
1389115,Innolog Holdings Corp.,
1389122,Equinox Frontier Balanced Fund,"Balanced Series, A Series OF THE Frontier Fund"
1389123,Equinox Frontier Heritage Fund,"Frontier Heritage Series, A Series OF THE Frontier FundWinton/Graham Series, A Series OF THE Frontier Fund"
1389124,Equinox Frontier Winton Fund,"Winton Series, A Series OF THE Frontier Fund"
1389125,Equinox Frontier Select Fund,"Berkeley/Graham/Tiverton Series, A Series OF THE Frontier FundFrontier Select Series, A Series OF THE Frontier FundTiverton/Graham/Transtrend Series, A Series OF THE Frontier Fund"
1389126,"Currency Series, A Series OF THE Frontier Fund",
1389127,"Long Only Commodity Series, A Series OF THE Frontier Fund",
1389128,Equinox Frontier Long/Short Commodity Fund,"Frontier Long/Short Commodity Series, A Series OF THE Frontier Fund"
1389129,"Managed Futures Index Series, A Series OF THE Frontier Fund",
1389170,Targa Resources Corp.,
1389217,"Alldigital Holdings, Inc.","Aftermarket Enterprises, Inc."
1389294,Western Graphite Inc.,Lucky Strike Explorations Inc.
1389305,RSC Holdings Inc.,
1389405,Agent155 Media Corp.,Freshwater Technologies Inc.
1389413,First Surgical Partners Inc.,
1389415,Infrastructure Developments Corp.,
1389518,"Tongji Healthcare Group, Inc.",
1389545,"Novabay Pharmaceuticals, Inc.",
1389772,First Priority Financial Corp.,
1389797,FSB Community Bankshares Inc,
1389870,"Omni BIO Pharmaceutical, Inc.",
1389879,"World Series OF Golf, Inc.",
1389936,MS Structured Saturns Series 2007-1,
1390028,Skyview Holdings Corp.,
1390072,"Generation Zero Group, Inc.",
1390134,Geotraq Inc.,Mobile Data Corp.
1390162,Howard Bancorp Inc,
1390213,Corporate Property Associates 17 - Global Inc,
1390292,"Anoteros, Inc.",
1390312,"Bancorp OF NEW Jersey, Inc.",
1390329,"Yafarm Technologies, Inc.",
1390478,"Galena Biopharma, Inc.",RXI Pharmaceuticals Corp
1390533,Smartchase Corp.,Northern Empire Energy Corp.
1390662,"China Jianye Fuel, Inc.",
1390705,"Uplift Nutrition, Inc.",
1390777,Bank OF NEW York Mellon Corp,
1390778,"Verde Science, Inc.","Avro Energy Inc.Rango Energy, Inc."
1390804,YCC Holdings LLC,
1390844,Wabco Holdings Inc.,
1390891,Team Nation Holdings Corp,
1391127,"Limelight Networks, Inc.",
1391135,Acquired Sales Corp,
1391137,Bcsb Bancorp Inc.,
1391142,Q Lotus Holdings Inc,
1391174,FLM Minerals Inc.,
1391253,"Chancery Resources, Inc.",
1391390,Boise Inc.,
1391407,Biofuels Power Corp,
1391426,"China Vitup Health Care Holdings, Inc.",
1391570,"Oldwebsites.Com, Inc.",
1391614,"Princeton Security Technologies, Inc.",
1391636,Cyan Inc,
1391674,"Suspect Detection Systems, Inc.",
1391750,"Veracity Management Global, Inc.",
1391798,"Gamzio Mobile, Inc.","Marine Drive Mobile Corp.Sona Resources, Inc."
1391933,Quaint OAK Bancorp Inc,
1392091,"Blueknight Energy Partners, L.P.",
1392121,"Coyote Resources, Inc.",
1392363,"China Advanced Construction Materials Group, Inc",
1392380,"Gevo, Inc.",
1392446,China Sports Holding CO LTD,
1392448,"Midas Medici Group Holdings, Inc.",
1392449,Green Planet BIO Engineering CO. Ltd.,
1392477,Xtreme Green Electric Vehicles Inc.,Xtreme Green Products Inc.
1392486,"Submicron Technologies, Inc.",
1392522,"Freescale Semiconductor, Ltd.","Freescale Semiconductor Holdings I, Ltd."
1392545,"Lightning Gaming, Inc.",
1392562,Louisiana Bancorp Inc,
1392694,"Ksix Media Holdings, Inc.","North American Energy Resources, Inc."
1392875,Amogear Inc.,Kitcher Resources Inc.
1392902,"Endurance Exploration Group, Inc.",Tecton Corp
1392960,"Mongolia Holdings, Inc.","Consolidation Services, Inc."
1392972,"Pros Holdings, Inc.",
1393020,"Invuity, Inc.",
1393044,Petrocorp Inc,
1393052,Veeva Systems Inc,
1393066,Resolute Forest Products Inc.,Abitibibowater Inc.
1393284,"Forza Environmental Building Products, Inc.",
1393311,Public Storage,
1393356,"Surface Coatings, Inc.",
1393359,MAN FRM Managed Futures Strategies LLC,ML Systematic Momentum Futuresaccess LLCSystematic Momentum Futuresaccess LLC
1393371,"Phoenix Medical Software, Inc.",
1393403,"Sovereign Lithium, Inc.","Great American Energy, Inc.Southern Bella Inc"
1393434,"Ocular Therapeutix, Inc",
1393463,DC Brands International Inc,
1393540,Igen Networks Corp,
1393548,Clickstream Corp,Mine Clearing Corp.
1393612,Discover Financial Services,
1393631,Xhibit Corp.,"NB Manufacturing, Inc."
1393726,Tiptree Financial Inc.,Care Investment Trust Inc.
1393744,"Energysolutions, Inc.",
1393772,United Mines Inc,
1393818,Blackstone Group L.P.,
1393883,"DHI Group, Inc.","Dice Holdings, Inc."
1393909,Ironwood Gold Corp.,Ironwood Gold Corp
1393935,"Thinspace Technology, Inc.","Vanity Events Holding, Inc."
1394069,Yankee Holding Corp.,
1394074,"Spectra Energy Partners, LP",
1394108,AJ Greentech Holdings.,"American Jianye Greentech Holdings, Ltd."
1394120,Anhui Taiyang Poultry CO Inc,
1394130,Event Cardio Group Inc.,Sunrise Holdings LTD
1394156,"Diversified Restaurant Holdings, Inc.",
1394159,"Orbitz Worldwide, Inc.",
1394319,"Tracon Pharmaceuticals, Inc.",
1394446,Kabe Exploration Inc.,
1394638,Creative Learning Corp,
1394872,Ambient Water Corp,"AWG International Water CorpMipsolutions, Inc."
1394922,"Atel 12, LLC",
1394954,GT Advanced Technologies Inc.,"GT Solar International, Inc."
1395205,Mainland Resources Inc.,
1395317,DJO Finance LLC,
1395400,Enhance Skin Products Inc,
1395445,Perpetual Industries Inc.,
1395585,First Trinity Financial Corp,
1395848,Adesto Technologies Corp,
1395864,Verso Paper Holdings LLC,
1395937,Syndax Pharmaceuticals Inc,
1395942,"KAR Auction Services, Inc.",
1396009,Vulcan Materials CO,
1396033,"Lumber Liquidators Holdings, Inc.",
1396054,U.S. Lithium Corp.,Rostock Ventures Corp
1396118,"HW Holdings, Inc.",Horiyoshi Worldwide Inc.
1396238,Iris Biotechnologies Inc,
1396279,"Hhgregg, Inc.",
1396334,Nacel Energy Corp,
1396426,Hawker Beechcraft Acquisition CO LLC,
1396427,Hawker Beechcraft Notes CO,
1396440,Main Street Capital Corp,
1396446,"CYS Investments, Inc.","Cypress Sharpridge Investments, Inc."
1396536,"Duos Technologies Group, Inc.","Duos Technology Group, Inc.Information Systems Associates, Inc."
1396549,"Entergy Gulf States Reconstruction Funding I, LLC",
1396633,Summer Energy Holdings Inc,Castwell Precast Corp
1396709,"Western Dubuque Biodiesel, LLC",
1396730,First National Master Note Trust,
1396814,"Pacira Pharmaceuticals, Inc.",
1396838,Dolan CO.,
1396877,"United States Diesel-Heating OIL Fund, LP","United States Heating OIL Fund, LP"
1396878,"United States Gasoline Fund, LP",
1397016,Optex Systems Holdings Inc,
1397047,"Flexshopper, Inc.","Anchor Funding Services, Inc."
1397183,"Iveda Solutions, Inc.",
1397187,Lululemon Athletica Inc.,
1397403,IMH Financial Corp,
1397410,Nielsen CO B.V.,
1397516,REX Energy Corp,
1397533,"Abington Bancorp, Inc./Pa",
1397645,Hotcloud Mobile Inc,Sombrio Capital Corp
1397771,"Reliance Bancshares, Inc.",
1397772,"NCO Group, Inc.",
1397795,"Quture International, Inc.","Techs Loanstar, Inc."
1397807,"Amreit, Inc.",
1397821,Duff & Phelps Corp,
1397832,Southern USA Resources Inc.,Atlantic Green Power Holding CO
1397867,Global Aviation Holdings Inc.,
1397911,LPL Financial Holdings Inc.,LPL Investment Holdings Inc.
1397919,Foodfest International 2000 Inc.,
1397951,"Cybergy Holdings, Inc.","Mount Knowledge Holdings, Inc."
1397966,Winland Ocean Shipping Corp,
1398004,Savedaily Inc,"Nine Mile Software, Inc."
1398005,Geovic Mining Corp.,
1398006,"OAK Ridge Financial Services, Inc.",
1398137,"Solis Tek, Inc./Nv",Cinjet Inc
1398235,"ID Perfumes, Inc.",
1398427,"Alpha Lujo, Inc.",
1398488,"World Mortgage Exchange Group, Inc.",
1398522,"GO Solar Usa, Inc.",
1398529,"Greenkraft, Inc.",Sunrise Global Inc.
1398551,"Yongye International, Inc.",
1398603,"Madison Venture Capital Group, Inc.",
1398604,"Madison Enterprises Group, Inc.",
1398605,"Madison Acquisition Ventures, Inc.",
1398633,Polar Wireless Corp.,
1398659,Genpact LTD,
1398664,Encore Energy Partners LP,
1398702,"Electronic Cigarettes International Group, Ltd.",Teckmine Industries Inc.Victory Electronic Cigarettes Corp
1398797,Point.360,
1398805,"Envision Solar International, Inc.",
1398987,Realogy Holdings Corp.,Domus Holdings Corp
1399095,Axiom OIL & GAS Corp.,Axiom Gold & Silver CorpTC Power Management Corp.
1399249,"Pzena Investment Management, Inc.",
1399306,Simlatus Corp,Grid Petroleum Corp.
1399315,Marshall & Ilsley Corp,
1399352,"Cool Technologies, Inc.","Hpev, Inc.Z3 Enterprises, Inc."
1399356,"China BCT Pharmacy Group, Inc.",
1399406,ML Transtrend DTP Enhanced Futuresaccess LLC,
1399480,Vrdt Corp,Verdant Automotive CorpWinwheel Bullion Inc.
1399488,IN Media Corp,
1399520,"ONE Group Hospitality, Inc.",Committed Capital Acquisition CorpPlastron Acquisition Corp II
1399521,Lihua International Inc.,
1399529,Dicerna Pharmaceuticals Inc,
1399541,Atlas Resources Public #17-2008 (B) L.P.,
1399542,Atlas Resources Public #17-2007 (A) L.P.,
1399587,"Blue Calypso, Inc.","Jj&R Ventures, Inc."
1399761,Global Security Agency Inc.,
1399855,"National American University Holdings, Inc.",
1399935,Francesca'S Holdings Corp,
1400000,"Abakan, Inc",
1400400,"Demandtec, Inc.",
1400431,Patheon Inc,
1400482,Acucela Inc.,
1400683,"Stwc. Holdings, Inc.","4TH Grade Films IncStrainwise, Inc."
1400728,"Well Power, Inc.","Vortec Electronics, Inc."
1400732,"Pacific Software, Inc.",
1400810,"HCI Group, Inc.","Homeowners Choice, Inc."
1400848,"Laporte Bancorp, Inc.",
1400891,"Iheartmedia, Inc.",CC Media Holdings Inc
1401106,MF Global Holdings Ltd.,
1401257,"Forum Energy Technologies, Inc.",
1401284,Pplus Trust Series Eq-1,
1401306,Xinde Technology CO,
1401371,China Shesays Medical Cosmetology Inc.,
1401434,North Penn Bancorp Inc,
1401475,Supportsave Solutions Inc,
1401521,United Insurance Holdings Corp.,
1401564,"First Financial Northwest, Inc.",
1401573,"Beacon Federal Bancorp, Inc.",
1401667,"Puma Biotechnology, Inc.",Innovative Acquisitions Corp
1401670,American Magna Corp,Dakota Gold Corp
1401680,Cornerstone Ondemand Inc,
1401688,"Vitacost.Com, Inc.",
1401700,"Northfield Bancorp, Inc.",
1401708,Nanostring Technologies Inc,
1401835,Star Gold Corp.,
1401859,Falconridge OIL Technologies Corp.,Ameriwest Petroleum Corp.
1401914,Cerulean Pharma Inc.,
1401923,"MAP Pharmaceuticals, Inc.",
1401983,American Eagle Energy Inc.,
1402057,CDW Corp,
1402062,"Lake Victoria Mining Company, Inc.",
1402159,China Prosperous Clean Energy Corp,
1402186,"Pro-Tech Industries, Inc.",
1402281,Erin Energy Corp.,Camac Energy Inc.
1402305,"Successfactors, Inc.",
1402328,"Sunshine Biopharma, Inc",
1402357,Riverdale Mining Inc.,
1402366,"LVB Acquisition, Inc.",
1402371,"Elray Resources, Inc.",
1402436,Ss&C Technologies Holdings Inc,
1402453,"Ezjr, Inc.",
1402457,"Transglobal Assets, Inc.",
1402478,"Vangent, Inc.",
1402479,Myos Rens Technology Inc.,Atlas Therapeutics CorpMyos Corp
1402486,Kollagenx Corp.,Integrated Electric Systems Corp.Northern Minerals Inc.Raider Ventures Inc.
1402536,"AI Document Services, Inc.",
1402737,HCI Viocare,China Northern Medical Device Inc
1402747,Dominion Minerals Corp,
1402785,"Fluoropharma Medical, Inc.",
1402829,Orion Group Holdings Inc,Orion Marine Group Inc
1402857,"Clear Skies Solar, Inc",
1402945,Progressive Care Inc.,
1403008,"Touchmark Bancshares, Inc.",
1403081,Affordable Green Homes International,
1403085,"Jrjr33, Inc.",Cardio Vascular Medical Device CorpComputer Vision Systems Laboratories Corp.Cvsl Inc.
1403161,Visa Inc.,
1403231,Caduceus Software Systems Corp.,
1403243,"ADS IN Motion, Inc.",
1403256,Och-Ziff Capital Management Group LLC,
1403385,Symetra Financial Corp,
1403431,"Heritage-Crystal Clean, Inc.",
1403433,"America Greener Technologies, Inc.",Osler IncOsler Inc.
1403475,Bank OF Marin Bancorp,
1403528,"Oaktree Capital Group, LLC",
1403548,KL Energy Corp,
1403568,"Ulta Salon, Cosmetics & Fragrance, Inc.",
1403570,Quantum Materials Corp.,
1403612,"Sinobiopharma, Inc.",
1403674,Portage Resources Inc.,
1403676,"Geltech Solutions, Inc.",
1403708,Evoke Pharma Inc,
1403720,"Airtouch Communications, Inc.","Waxess Holdings, Inc."
1403739,Sonnen Corp,
1403788,Srkp 15 Inc,
1403792,"Arrogene, Inc",Srkp 16 Inc
1403794,"ZST Digital Networks, Inc.",
1403802,"Spindle, Inc.","Coyote Hills Golf, Inc."
1403853,"Nuverra Environmental Solutions, Inc.",Heckmann Corp
1404079,Samson OIL & GAS LTD,
1404212,Allied American Steel Corp.,
1404280,Steele Resources Corp,
1404281,Tokai Pharmaceuticals Inc,
1404296,Atlantic Coast Financial Corp,
1404306,First Advantage Bancorp,
1404433,"Decisionpoint Systems, Inc.",
1404526,"Atlas Capital Holdings, Inc.",
1404592,"Revett Mining Company, Inc.",Revett Minerals Inc.
1404593,Medical Care Technologies Inc.,
1404624,"Affinion Group Holdings, Inc.",
1404636,Nimin Energy Corp.,
1404641,Fidus Mezzanine Capital LP,
1404644,"Aquinox Pharmaceuticals, Inc",
1404655,Hubspot Inc,
1404804,Omnitek Engineering Corp,
1404912,KKR & CO. L.P.,
1404935,"Harmonic Energy, Inc.",
1404943,"Metastat, Inc.","Photovoltaic Solar Cells, Inc."
1405041,Momentive Performance Materials Inc.,
1405049,"United Financial Bancorp, Inc.",
1405073,Approach Resources Inc,
1405197,Talecris Biotherapeutics Holdings Corp.,
1405198,"Strats (Sm) Trust FOR Ambac Financial Group, Inc. Securities, Series 2007-1",
1405227,"LAS Vegas Railway Express, Inc.",
1405249,"Artventive Medical Group, Inc.",
1405252,"Winchester International Resorts, Inc.",
